Time,Flow,EnterTemp,LeaveTemp
2022-03-23 08:54:00,17.550597563,11.553681202762927,5.85247885772304
2022-03-23 08:49:00,17.432068299999997,11.797274246661452,5.5402983273414375
2022-03-23 08:44:00,14.850635253,11.86395729450735,5.966158501370807
2022-03-23 08:39:00,15.086290947,11.378102391506152,5.673256440535079
2022-03-23 08:34:00,15.74325,11.312530811480139,6.15153838103927
2022-03-23 08:29:00,15.392102769,11.667402270263104,5.723531434923041
2022-03-23 08:24:00,14.707624058999999,11.71843054525522,5.497197036676528
2022-03-23 08:19:00,16.305179013,11.560910770668894,5.160927515365113
2022-03-23 08:14:00,16.503004513,11.211817090102338,6.299837962297569
2022-03-23 08:09:00,15.528726666,11.620676007028624,6.487363996565795
2022-03-23 08:04:00,14.442070137,11.537364081917866,6.291732642086843
2022-03-23 07:59:00,15.631208151,11.291511234863187,4.837555957591486
2022-03-23 07:54:00,14.711359318000001,10.800111558572269,6.47124501563143
2022-03-23 07:49:00,15.927345891,11.655028060116996,5.922011579199511
2022-03-23 07:44:00,14.554026328,11.281355400409245,6.984202826419461
2022-03-23 07:39:00,16.027377316,11.421225693159172,5.224887524928595
2022-03-23 07:34:00,15.214264616,10.949264811420852,6.830305371296087
2022-03-23 07:29:00,15.938878029,11.364151882196092,5.931058530875895
2022-03-23 07:24:00,17.041882863,11.134641869638397,5.619013818832674
2022-03-23 07:19:00,16.495415838,11.215894065921796,5.962036269483842
2022-03-23 07:14:00,15.034489905000001,11.287681902438505,5.849026781742529
2022-03-23 07:09:00,14.627169139,11.092673940930586,5.847428236780649
2022-03-23 07:04:00,15.669566006,10.875518059093562,6.114615606578985
2022-03-23 06:59:00,16.663834108000003,10.495791103336149,6.031186116786632
2022-03-23 06:54:00,16.837109242,10.83606149079234,5.943139799002451
2022-03-23 06:49:00,15.904091876,11.520829656251793,6.0946737953930175
2022-03-23 06:44:00,14.890647743999999,11.426621888425542,6.265526503320094
2022-03-23 06:39:00,14.789342192,11.028489629393182,5.52937499877419
2022-03-23 06:34:00,16.710956382000003,10.342401644355878,5.747041316426407
2022-03-23 06:29:00,18.114902993999998,10.143212247227194,5.6495202999043235
2022-03-23 06:24:00,16.857476992000002,11.03444647956332,6.191589281227697
2022-03-23 06:19:00,16.715195378,11.556751903107589,6.292810555668247
2022-03-23 06:14:00,15.844318982,11.441084510209285,6.38508158209062
2022-03-23 06:09:00,16.993458788,10.978651387881454,6.251587858644656
2022-03-23 06:04:00,18.909667299,10.949647112026142,6.572050105862566
2022-03-23 05:59:00,21.111693136,9.77911743369331,5.5805282739230915
2022-03-23 05:54:00,20.554682351,9.686631117129176,5.470472251191076
2022-03-23 05:49:00,22.234912592,10.712477782745037,5.836555498895948
2022-03-23 05:44:00,22.231208437,10.992841107179368,6.224331424410248
2022-03-23 05:39:00,22.044882700000002,10.766974341562094,5.9928069404937405
2022-03-23 05:34:00,21.907544132,10.919615166630166,5.850047102005651
2022-03-23 05:29:00,21.491257699,11.318851744880378,5.903769094060871
2022-03-23 05:24:00,19.701620106,11.921195774720662,6.211894551095109
2022-03-23 05:19:00,17.926146175,12.37317312624935,6.3300129925552335
2022-03-23 05:14:00,16.423236446,12.47824308635278,6.5062964516557935
2022-03-23 05:09:00,16.530475455999998,12.180193991357013,6.701249934610459
2022-03-23 05:04:00,14.239543847,10.514591867636646,6.320915318971144
2022-03-23 04:59:00,13.805341610000001,10.21410494494199,5.917983939530548
2022-03-23 04:54:00,14.319060227,10.457423313381945,5.588717798653025
2022-03-23 04:49:00,13.875851471,10.567793662406222,5.852497778558116
2022-03-23 04:44:00,14.287545207,10.410717359121161,5.800418763210379
2022-03-23 04:39:00,14.693444548,10.398730181826798,5.77345199591459
2022-03-23 04:34:00,14.696394561,10.460434891685187,5.802373736579672
2022-03-23 04:29:00,14.111483923,10.552842778252758,5.958732773436169
2022-03-23 04:24:00,14.428950562999999,10.50473821561869,5.793947938042342
2022-03-23 04:19:00,14.674581886999999,10.457934031451755,5.936988586241816
2022-03-23 04:14:00,14.121071278,10.371403102445269,5.786393895896166
2022-03-23 04:09:00,14.662344614,10.312853240168849,5.892472212285267
2022-03-23 04:04:00,14.812698983,10.373024137642666,5.811358998685607
2022-03-23 03:59:00,14.138256980000001,10.567041689648063,5.883051412222505
2022-03-23 03:54:00,14.365631617,10.590587411396662,5.737097659951249
2022-03-23 03:49:00,14.293465261000001,10.658869676122826,5.695288793481908
2022-03-23 03:44:00,14.479194885,10.55960282200547,5.803883629603461
2022-03-23 03:39:00,14.418168512,10.567023901427996,5.815412324139589
2022-03-23 03:34:00,13.998712391,10.423051674199343,5.9189026588495715
2022-03-23 03:29:00,13.675985346,10.616182307306179,5.931238321851411
2022-03-23 03:24:00,14.268733971,10.615141187977724,5.8134710551502655
2022-03-23 03:19:00,14.474102601,10.654143812957965,5.867150729314693
2022-03-23 03:14:00,14.041538394,10.721014049930567,5.893832134478055
2022-03-23 03:09:00,14.344596306,10.378683317579867,5.898953107393113
2022-03-23 03:04:00,15.134243319,9.869987194964034,5.650679822572904
2022-03-23 02:59:00,14.519010487000001,10.56922420789124,5.859938277345469
2022-03-23 02:54:00,14.555104806,10.755130722055666,5.6450642822123855
2022-03-23 02:49:00,14.138256980000001,10.859227687541821,6.0766724981333455
2022-03-23 02:44:00,14.732761895,10.425741554225903,5.848105916314366
2022-03-23 02:39:00,14.325417419,10.218530635168205,5.713084349556315
2022-03-23 02:34:00,14.089092059999999,10.565708756969848,5.716194084486573
2022-03-23 02:29:00,14.200177991,10.71327078346167,5.814741130213236
2022-03-23 02:24:00,14.264556362,10.76712730087217,5.792969368752129
2022-03-23 02:19:00,13.871956936,10.284369586597885,5.806474745168041
2022-03-23 02:14:00,13.87042032,10.437413306552116,5.70520936839133
2022-03-23 02:09:00,14.193202399,10.56093655672513,5.610702913313006
2022-03-23 02:04:00,13.968698379,10.678144547419448,5.660918154927612
2022-03-23 01:59:00,14.872289408,10.713325981735059,5.936275604669202
2022-03-23 01:54:00,13.391352995,10.175267395409545,5.966257390679462
2022-03-23 01:49:00,14.221394732,10.57467005414316,5.880228477457898
2022-03-23 01:44:00,14.164584442,10.682430911545595,5.688950061777181
2022-03-23 01:39:00,14.415776552999999,10.716100505271879,5.743302021581844
2022-03-23 01:34:00,14.331110809999998,10.779216780368683,5.785897654228944
2022-03-23 01:29:00,14.515167385,10.473323072911183,5.601455335440343
2022-03-23 01:24:00,14.061783454,10.616557635187624,5.790016269034115
2022-03-23 01:19:00,14.169742248,10.614633786000429,5.816798935135233
2022-03-23 01:14:00,14.171759393,10.575909080686328,5.810280150492427
2022-03-23 01:09:00,14.154732496000001,10.675677428546507,5.663032324140165
2022-03-23 01:04:00,14.315535303999999,10.780609967111136,5.7826722158625055
2022-03-23 00:59:00,14.339806649,10.712997913113117,5.887109627447375
2022-03-23 00:54:00,14.354070120000001,10.375107426646904,5.927845246148521
2022-03-23 00:49:00,14.145246996000001,10.22535038696256,5.746571698113031
2022-03-23 00:44:00,14.156485183000001,10.428132490672825,5.673437364392029
2022-03-23 00:39:00,14.146621019,10.580543758505131,5.799043863142715
2022-03-23 00:34:00,14.42526706,10.726253310107854,5.910481886692483
2022-03-23 00:29:00,14.291057749,10.615798067620283,5.811783974509197
2022-03-23 00:24:00,13.876702928,10.416287456760145,5.766612048161668
2022-03-23 00:19:00,14.250942108,10.564338590983994,5.867498591839296
2022-03-23 00:14:00,14.164585723,10.626369620740743,5.908040969886596
2022-03-23 00:09:00,14.310083062999999,10.812075355498528,5.87046945366709
2022-03-23 00:04:00,14.41596015,10.580901874464029,5.866388449156548
2022-03-22 23:59:00,14.220880433,10.52956576141163,5.847200414813618
2022-03-22 23:54:00,14.101167231,10.18810872881302,5.775597692232833
2022-03-22 23:49:00,14.147961469999998,10.576529784372502,5.790020139219188
2022-03-22 23:44:00,14.258023462,10.763116315391066,5.793102432606184
2022-03-22 23:39:00,14.170607509000002,10.724992026402171,5.861326202696985
2022-03-22 23:34:00,14.332967525,10.932650477145478,6.059332401758182
2022-03-22 23:29:00,14.509893565,10.187496740907399,5.8355677146239735
2022-03-22 23:24:00,14.332825695999999,10.327499777638002,5.678705747708365
2022-03-22 23:19:00,14.159368388,10.659589634901275,5.785724680426994
2022-03-22 23:14:00,14.300969052000001,10.82693709755645,5.89956098116118
2022-03-22 23:09:00,14.053229012,10.53553260734708,5.611593705729549
2022-03-22 23:04:00,14.222935048,10.572366871687407,5.629054624607709
2022-03-22 22:59:00,14.258015590000001,10.575788264825073,5.774864200065087
2022-03-22 22:54:00,14.041225977,10.537516597683979,5.912051468887058
2022-03-22 22:49:00,14.14790147,10.387108948435964,5.691268820678914
2022-03-22 22:44:00,14.20290646,10.521691494166411,5.735052230263194
2022-03-22 22:39:00,13.975809436,10.482715756535109,5.636498307366525
2022-03-22 22:34:00,14.07522498,10.740943573540727,5.854295614604429
2022-03-22 22:29:00,14.311483435,10.779480344503257,5.855709203162754
2022-03-22 22:24:00,14.149816275,10.484963358091626,5.641609953686552
2022-03-22 22:19:00,13.996680843,10.343615606135314,5.701961999887109
2022-03-22 22:14:00,14.138464484,10.572093156552102,5.837703195016506
2022-03-22 22:09:00,14.423869926,10.523250045679301,5.811459513578814
2022-03-22 22:04:00,13.969952906,10.239588039071418,5.634657596527771
2022-03-22 21:59:00,14.227712503,10.534833890117076,5.584312996457326
2022-03-22 21:54:00,14.740532313,10.975770371041166,5.7377737349715305
2022-03-22 21:49:00,14.215003248,10.635583558505717,5.716667732205127
2022-03-22 21:44:00,14.143444004000001,10.841645723018509,5.782080075400551
2022-03-22 21:39:00,14.44221456,10.776888228758292,5.9031425664031625
2022-03-22 21:34:00,14.068552428999999,10.280964456223112,5.780826037142741
2022-03-22 21:29:00,14.053853006,10.43895918143509,5.699272066625183
2022-03-22 21:24:00,14.211515483,10.640321306193512,5.805450190630719
2022-03-22 21:19:00,14.058268531,10.547344778544545,5.835055336175517
2022-03-22 21:14:00,14.28287022,10.695707028655132,5.836712493990162
2022-03-22 21:09:00,13.915161755,10.787185738016577,5.853314456701909
2022-03-22 21:04:00,14.095896004,10.834311207212622,5.800516134179982
2022-03-22 20:59:00,14.201889835000001,10.831336240177018,5.74655670717175
2022-03-22 20:54:00,14.189887336,10.932712165441002,5.771342568068831
2022-03-22 20:49:00,14.39053917,10.831899729125993,5.965605979337388
2022-03-22 20:44:00,14.557829417999999,10.733345731625779,5.897072373846328
2022-03-22 20:39:00,14.172979477,10.49645177462884,5.815012266429394
2022-03-22 20:34:00,14.167577486,10.584569365224796,5.589481713792437
2022-03-22 20:29:00,14.138199244,10.628607633184073,5.688880730312712
2022-03-22 20:24:00,14.277468073,10.829181292305416,5.863417828085407
2022-03-22 20:19:00,14.387938480999999,10.787005048018717,5.807828019555488
2022-03-22 20:14:00,14.143444004000001,10.341645723018509,5.824082269787803
2022-03-22 20:09:00,13.928196102,10.738327238419144,5.7302791598088865
2022-03-22 20:04:00,14.118269478,10.781717219654748,5.798606034543393
2022-03-22 19:59:00,14.694682002999999,10.879797675307444,5.799613822600524
2022-03-22 19:54:00,14.278048500999999,10.735442916277307,5.973312660322048
2022-03-22 19:49:00,14.134941725000001,10.187917447229756,5.766232202026043
2022-03-22 19:44:00,14.144537129000001,10.05188748488629,5.6586426467638455
2022-03-22 19:39:00,14.115813594,10.778635096206639,5.715768384231861
2022-03-22 19:34:00,14.654216799,10.735606650132993,5.611346327209378
2022-03-22 19:29:00,14.200177760999999,10.78185485480084,5.801587656983778
2022-03-22 19:24:00,14.227925982,10.833871320212776,5.975035428537465
2022-03-22 19:19:00,14.289962035999999,10.335666686324197,5.522086718958303
2022-03-22 19:14:00,14.341196913000001,10.495698841312862,5.594779545523438
2022-03-22 19:09:00,14.144536318,11.032785610312567,5.763708111707232
2022-03-22 19:04:00,14.227780073,10.93677000567722,5.867826329136313
2022-03-22 18:59:00,14.440092236,10.975398783611052,6.113366828859998
2022-03-22 18:54:00,14.546411072,10.043986084019435,5.659243929415853
2022-03-22 18:49:00,14.19231461,10.198240142781703,5.6608544008776
2022-03-22 18:44:00,14.277879059,10.496645283999506,5.717296762537736
2022-03-22 18:39:00,14.003903243,10.74543003349631,5.821190245272974
2022-03-22 18:34:00,14.431047205,11.13578869509265,5.896446833223941
2022-03-22 18:29:00,13.921615629,10.78214049229343,5.79804712556976
2022-03-22 18:24:00,14.277118866,10.353147660976584,5.662030135433978
2022-03-22 18:19:00,14.209830734999999,10.546408836674296,5.573804507224466
2022-03-22 18:14:00,14.021512406,10.353936312803176,5.713123735922521
2022-03-22 18:09:00,14.22341102,10.806887775774095,5.664890489322107
2022-03-22 18:04:00,14.54476803,10.953640442590958,5.76459282286633
2022-03-22 17:59:00,14.201565641,10.65421680637292,5.592692711955381
2022-03-22 17:54:00,14.620480541,10.942870421635813,5.446963002405667
2022-03-22 17:49:00,16.090305516,10.543297664228295,5.472185189773714
2022-03-22 17:44:00,15.039243609,11.688194621199864,5.7615213213517595
2022-03-22 17:39:00,15.072745389,11.684089658653122,5.930171139288807
2022-03-22 17:34:00,16.443245394,11.484776749621151,5.472825582640452
2022-03-22 17:29:00,18.319368495,11.32967752582978,5.558617456509833
2022-03-22 17:24:00,18.712185071,11.433595490308127,5.838699823815174
2022-03-22 17:19:00,18.504009822,11.478271459676373,5.508834211851077
2022-03-22 17:14:00,20.209601649,11.27699282081233,5.633439974845699
2022-03-22 17:09:00,20.625318439,11.030736372149837,5.429876793233997
2022-03-22 17:04:00,19.437836373,11.532449496922286,5.8503274324513725
2022-03-22 16:59:00,19.391861523,11.385169689410416,5.745407139136943
2022-03-22 16:54:00,19.481303248,11.338161342676376,5.683135753992703
2022-03-22 16:49:00,18.168360332,11.578209429807288,5.811804622850285
2022-03-22 16:44:00,17.734540643,11.6331691044582,5.54862362767741
2022-03-22 16:39:00,19.342685495999998,11.431071356040528,5.718330885413395
2022-03-22 16:34:00,19.682880561,11.27990920020962,5.792400674000789
2022-03-22 16:29:00,19.023540661000002,11.52843668949243,5.486732971275358
2022-03-22 16:24:00,20.282465936999998,11.333891612362578,5.596528157289965
2022-03-22 16:19:00,21.800470052999998,11.327762954677322,5.5125544259362735
2022-03-22 16:14:00,21.625883999,11.585166399012007,5.955577255828297
2022-03-22 16:09:00,20.960452906,11.477652710972974,5.862867379725452
2022-03-22 16:04:00,19.319731268,11.731410073204911,6.048025333061472
2022-03-22 15:59:00,18.14238429,11.673336180966071,5.924373794873201
2022-03-22 15:54:00,18.4170545,11.378140208332225,5.5452156589056525
2022-03-22 15:49:00,20.12034735,11.17732229532716,5.430552256542192
2022-03-22 15:44:00,21.276171718,11.08264365768352,5.374287236974596
2022-03-22 15:39:00,21.543196443,11.576172180959357,5.785939779724628
2022-03-22 15:34:00,22.106085401999998,11.321529209668098,5.727946322159118
2022-03-22 15:29:00,22.088675728000002,11.321345786797371,5.529350864036674
2022-03-22 15:24:00,22.058698743,11.272336796896802,5.650946489817859
2022-03-22 15:19:00,22.025109620000002,11.471042365041136,5.62210416714711
2022-03-22 15:14:00,22.15916565,11.53508056045923,5.755291513393227
2022-03-22 15:09:00,22.098424336,11.61727348932596,5.4652625374197665
2022-03-22 15:04:00,21.925967395,11.814954870897754,5.313117689008712
2022-03-22 14:59:00,21.106624267999997,12.168709844556615,5.535489652422651
2022-03-22 14:54:00,22.339098878999998,13.014057388256838,6.675338497506694
2022-03-22 14:49:00,22.536418205,14.74377055944636,8.541293400272975
2022-03-22 14:44:00,22.05490494,14.300003049999999,14.37999725
2022-03-22 14:39:00,22.153640116,13.551987015317268,8.357025697661875
2022-03-22 14:34:00,16.100621961,15.040448906154316,9.912003689536865
2022-03-22 14:29:00,25.266719027,13.995538013338178,14.04286456972256
2022-03-22 14:24:00,22.402277661,12.453731597138653,6.488049462238285
2022-03-22 14:19:00,21.020519821,12.80152763219506,6.420977983294627
2022-03-22 14:14:00,18.872838261,13.049663414120067,6.24672797581982
2022-03-22 14:09:00,16.687200225999998,13.495171379507747,6.359081452409876
2022-03-22 14:04:00,31.38252002,12.9809507749299,9.324018646584522
2022-03-22 13:59:00,31.21793518,13.085462682080198,9.415740481954884
2022-03-22 13:54:00,30.289652079999996,13.110691709823545,9.36672195151472
2022-03-22 13:49:00,29.65352139,13.107517976697666,9.402205847761255
2022-03-22 13:44:00,29.338634749999997,13.10598874106825,9.460390319265889
2022-03-22 13:39:00,30.45694496,12.912174510037072,9.264886672420584
2022-03-22 13:34:00,30.61651796,12.912354479752521,9.30823170718649
2022-03-22 13:29:00,30.39668802,12.834627320199102,9.150770243723333
2022-03-22 13:24:00,30.542296059999998,12.910940575981318,9.207666644931248
2022-03-22 13:19:00,31.71012595,12.961559935843715,9.254222171356455
2022-03-22 13:14:00,31.745656869999998,12.983899202760673,9.413081509582765
2022-03-22 13:09:00,30.24527047,12.98449771825267,9.259608040219403
2022-03-22 13:04:00,29.131841389999998,13.005722683005128,9.376263547910547
2022-03-22 12:59:00,30.01301335,12.90995278002513,9.267773340061025
2022-03-22 12:54:00,30.67725543,12.863347355828207,9.222025897239478
2022-03-22 12:49:00,30.62536386,12.911856002765784,9.202735797676278
2022-03-22 12:44:00,29.63753031,13.007443003255002,9.342244986488684
2022-03-22 12:39:00,30.311945559999998,12.983845468277092,9.289964918074983
2022-03-22 12:34:00,30.28421599,13.010305899061864,9.322449226832184
2022-03-22 12:29:00,30.3167525,13.010818314025709,9.308155112243902
2022-03-22 12:24:00,29.77760328,12.931757981318972,9.330446989284484
2022-03-22 12:19:00,29.37045741,12.880427549493858,9.352362959942429
2022-03-22 12:14:00,30.272280639999998,12.76061383403,9.236659265690639
2022-03-22 12:09:00,30.216043,12.710351338222985,9.225819358238553
2022-03-22 12:04:00,29.893140940000002,12.659207374004179,9.150930956410626
2022-03-22 11:59:00,29.5601829,12.657621488947964,9.222862205783013
2022-03-22 11:54:00,29.96185478,12.61063462108799,9.1289903462574
2022-03-22 11:49:00,30.321488180000003,12.611925181204565,9.100941013058755
2022-03-22 11:44:00,29.91691352,12.709322303074492,9.141900706905286
2022-03-22 11:39:00,29.62333074,12.707928052692425,9.200413505985589
2022-03-22 11:34:00,29.49881775,12.70732834857433,9.19594209052681
2022-03-22 11:29:00,30.397943330000004,12.760828568641292,9.267705168486065
2022-03-22 11:24:00,29.76705827,12.608430567149123,9.176893766272386
2022-03-22 11:19:00,29.43397758,12.581320054377994,9.119222077840966
2022-03-22 11:14:00,29.46906039,12.481455246960738,9.111185407209062
2022-03-22 11:09:00,30.54923843,12.385191295176257,9.00235476287759
2022-03-22 11:04:00,30.53495801,12.435140652077221,9.024527579591075
2022-03-22 10:59:00,30.11674257,12.432785446061104,9.014829289189409
2022-03-22 10:54:00,29.825454399999998,12.508709718016437,9.112608583394266
2022-03-22 10:49:00,30.4367046,12.484472036729564,9.102212054471421
2022-03-22 10:44:00,30.22967213,12.433980670318968,9.093427210172253
2022-03-22 10:39:00,30.017684430000003,12.28377755440643,8.957184722536597
2022-03-22 10:34:00,29.91725373,12.260428908717524,8.92184192688944
2022-03-22 10:29:00,30.58675501,12.335793416723048,8.96460013352735
2022-03-22 10:24:00,30.23810454,12.411177011813148,9.040683821873554
2022-03-22 10:19:00,29.87941849,12.432620628428651,9.019068398899822
2022-03-22 10:14:00,29.689102499999997,12.457687596068535,9.121857658379795
2022-03-22 10:09:00,30.13195932,12.359415631674024,9.064895676045278
2022-03-22 10:04:00,30.11149541,12.30969009735379,9.10640914211592
2022-03-22 09:59:00,30.01498896,12.13085953513874,9.053581024235966
2022-03-22 09:54:00,30.493134329999997,11.6831812286861,8.724183987774424
2022-03-22 09:49:00,30.28464644,11.764299365998246,8.668925121588009
2022-03-22 09:44:00,30.57457455,11.985442284834827,8.898707218089124
2022-03-22 09:39:00,30.8178816,12.032189746676016,8.896394776598362
2022-03-22 09:34:00,29.32087516,12.132880076182555,8.847362151529088
2022-03-22 09:29:00,29.868638490000002,12.158907903511778,8.959490938608992
2022-03-22 09:24:00,30.3035208,12.161114073565102,8.952372404438218
2022-03-22 09:19:00,30.08573727,12.209929096557156,8.957533945250415
2022-03-22 09:14:00,29.76774203,12.18125736250588,8.973637933430037
2022-03-22 09:09:00,29.51109575,12.10701650399394,8.950246136476595
2022-03-22 09:04:00,30.295936230000002,11.830616379069445,8.924458252664397
2022-03-22 08:59:00,29.5894512,11.680541862004057,8.766365437914583
2022-03-22 08:54:00,29.97306014,11.633289817634218,8.639632681056618
2022-03-22 08:49:00,30.22847805,11.584591127544941,8.620830658750007
2022-03-22 08:44:00,29.93504462,11.785751023393955,8.714217570411169
2022-03-22 08:39:00,30.289935579999998,11.88254564331761,8.824933355323736
2022-03-22 08:34:00,29.60375896,11.832310094123159,8.793015833002498
2022-03-22 08:29:00,28.39391822,11.826166105783107,8.949097420811528
2022-03-22 08:24:00,29.72090971,11.506586732899178,8.60564622256716
2022-03-22 08:19:00,30.58266866,11.334879852384482,8.578561008695512
2022-03-22 08:14:00,29.55926684,11.482126820843291,8.64618399384851
2022-03-22 08:09:00,29.615330880000002,11.482968415479624,8.597150072980108
2022-03-22 08:04:00,28.90037761,11.431654339693997,8.557921481513755
2022-03-22 07:59:00,31.069122710000002,11.435346980588248,8.69401470992175
2022-03-22 07:54:00,29.42234402,11.681263963640152,8.902754165994407
2022-03-22 07:49:00,29.82075132,11.757022346939527,8.980412620003255
2022-03-22 07:44:00,30.39007753,11.662232853437933,8.92614385016638
2022-03-22 07:39:00,29.97898678,11.659977094941086,8.957085166628246
2022-03-22 07:34:00,30.4060968,11.6332955356506,9.012734766849002
2022-03-22 07:29:00,29.48115655,11.407985319191381,8.910124758980775
2022-03-22 07:24:00,29.97469988,11.334530447835315,8.87105266874245
2022-03-22 07:19:00,30.00239006,11.381877788972389,8.91564274290656
2022-03-22 07:14:00,30.07097574,11.233675943464814,8.777691517261486
2022-03-22 07:09:00,29.987666760000003,11.484421590533481,8.912231831704936
2022-03-22 07:04:00,29.746719380000002,11.68317445570679,9.144407975395493
2022-03-22 06:59:00,29.856867020000003,11.707015032722381,9.330628961750923
2022-03-22 06:54:00,30.20956683,11.684055015153586,9.224159694444934
2022-03-22 06:49:00,29.912482410000003,11.681985014782708,9.273201603525735
2022-03-22 06:44:00,29.61140905,11.460468613274454,9.176757913805702
2022-03-22 06:39:00,29.69191091,11.580192205545462,9.223201470114851
2022-03-22 06:34:00,31.3156243,11.61683480680474,9.206432696847841
2022-03-22 06:29:00,30.13240887,11.971086881053209,9.227138297641035
2022-03-22 06:24:00,30.366549069999998,11.977721469996766,9.302213723814157
2022-03-22 06:19:00,33.138365699999994,12.083396277353089,9.539019191483934
2022-03-22 06:14:00,30.926097979999998,12.210715104428402,9.627200767576344
2022-03-22 06:09:00,30.54324391,12.210228370648927,9.53891894218894
2022-03-22 06:04:00,29.89944065,12.307776050268581,9.782206764957573
2022-03-22 05:59:00,31.51747976,12.016992767497468,9.320309210279824
2022-03-22 05:54:00,29.607463000000003,12.258597276975618,9.425382307722275
2022-03-22 05:49:00,30.03306142,12.410412175127963,9.612806014969983
2022-03-22 05:44:00,31.71944832,12.367664068887521,9.370961389367608
2022-03-22 05:39:00,29.49276222,12.557118848852145,9.422122199064042
2022-03-22 05:34:00,30.14079218,12.710002670036767,9.685363680709884
2022-03-22 05:29:00,30.09080186,12.80904579989284,9.78772364803923
2022-03-22 05:24:00,30.55727391,12.785680170516526,9.651814729445904
2022-03-22 05:19:00,29.85845437,12.709598921960819,9.61450650322444
2022-03-22 05:14:00,29.03612368,12.755436267221413,9.776850301976008
2022-03-22 05:09:00,26.4881222,12.716212219737699,10.165168263479613
2022-03-22 05:04:00,29.00602184,11.077516738987145,8.971124168681035
2022-03-22 04:59:00,29.394419489999997,10.732867664040365,8.747699409389774
2022-03-22 04:54:00,29.33160712,10.829656977228153,8.923481090014308
2022-03-22 04:49:00,29.19688454,10.482545619916875,8.673964146498811
2022-03-22 04:44:00,29.982814419999997,10.434399834639807,8.662948575556657
2022-03-22 04:39:00,30.17565278,10.585299491513451,8.643628618326119
2022-03-22 04:34:00,30.74126074,10.83562275197675,8.824985828050336
2022-03-22 04:29:00,29.771282030000002,10.833126212396891,8.737441920454215
2022-03-22 04:24:00,30.01746238,10.811630105173982,8.774331831039241
2022-03-22 04:19:00,30.2509681,10.830136174115383,8.864566239470324
2022-03-22 04:14:00,30.378554480000002,10.433795664134285,8.576622249784732
2022-03-22 04:09:00,30.524155739999998,10.535256112042317,8.522926876695859
2022-03-22 04:04:00,29.060041650000002,10.729629076555506,8.674179396745322
2022-03-22 03:59:00,30.60319003,10.834208967052913,8.83703948689026
2022-03-22 03:54:00,30.66823243,10.862232238674661,8.835938232099627
2022-03-22 03:49:00,29.18166068,10.85728512433796,8.91730074784956
2022-03-22 03:44:00,30.21651635,10.633624038116492,8.752530925860071
2022-03-22 03:39:00,29.8659312,10.73425706979732,8.813078610206935
2022-03-22 03:34:00,31.437027040000004,10.887850915164018,8.85980203625088
2022-03-22 03:29:00,29.77346474,11.033439293163601,8.995172184805506
2022-03-22 03:24:00,29.41093905,11.0320024273996,9.00785735462598
2022-03-22 03:19:00,29.564299480000003,10.904598989765494,8.973386360804856
2022-03-22 03:14:00,30.683702949999997,10.535852797803175,8.666216273611207
2022-03-22 03:09:00,30.16153758,10.533876489435396,8.672302115933793
2022-03-22 03:04:00,30.27771457,10.684315985859081,8.698277625296619
