Time,LeaveTemp,EnterTemp,Flow,kWE
2022-02-22 16:29,6.519996643,10.40000916,19.00690175,29.99999855
2022-02-22 16:24,6.219993591,10.20001221,19.00903785,34.55696106
2022-02-22 16:19,5.799995422,10.5,16.5540894,40.37974635
2022-02-22 16:14,6.579994202,11.40000916,16.48852566,35.50632815
2022-02-22 16:09,6.38999176,11.1000061,16.36689401,33.48101121
2022-02-22 16:04,6.299995422,10.75,18.34220848,36.70886076
2022-02-22 15:59,5.609992981,10.55000305,15.79813772,43.86075659
2022-02-22 15:54,5.879997253,10.95001221,15.06352855,45.44303508
2022-02-22 15:49,5.619995117,10.5,15.6500489,47.15189873
2022-02-22 15:44,5.41999054,10.6000061,15.06616313,47.40505943
2022-02-22 15:39,6.16999054,10.8500061,16.9307721,39.74683496
2022-02-22 15:34,5.77999115,10.8500061,16.711102,42.59493381
2022-02-22 15:29,5.789993286,11.05000305,15.2453958,45.18986956
2022-02-22 15:24,5.549995422,11.05000305,14.97068872,48.35442652
2022-02-22 15:19,6.309997559,11.30000305,16.93121854,46.32911199
2022-02-22 15:14,5.63999176,10.8500061,15.84977703,43.86075659
2022-02-22 15:09,6.089996338,11.1000061,16.57779057,36.8987337
2022-02-22 15:04,6.179992676,11.1000061,15.37725979,33.60759397
2022-02-22 14:59,6.099990845,10.95001221,15.99284346,33.79746691
2022-02-22 14:54,6.009994507,10.90000916,16.39891421,37.72151802
2022-02-22 14:49,6.449996948,11.30000305,16.82944515,38.60759494
2022-02-22 14:44,6.02999115,11.1000061,15.58133736,37.34177215
2022-02-22 14:39,6.099990845,11.15000916,15.97385449,34.62025365
2022-02-22 14:34,5.999992371,10.70001221,16.04624314,36.01265678
2022-02-22 14:29,5.739990234,10.65000916,15.65159792,35.25316504
2022-02-22 14:24,6.199996948,11.1000061,16.60899923,31.96202532
2022-02-22 14:19,6.379997253,11.3500061,16.03892594,32.46835395
2022-02-22 14:14,6.409996033,11.40000916,16.78770795,38.67088511
2022-02-22 14:09,6.38999176,11.55000305,16.74340937,46.89873321
2022-02-22 14:04,5.709991455,10.95001221,15.34909842,46.26582182
2022-02-22 13:59,6.41999054,11.25,17.04735836,36.64556817
2022-02-22 13:54,6.199996948,11.05000305,17.66599652,37.15189922
2022-02-22 13:49,5.979995728,11.15000916,15.55694107,39.05063339
2022-02-22 13:44,5.929992676,11,16.19331757,48.29113634
2022-02-22 13:39,5.999992371,11.25,14.63800578,40.63290946
2022-02-22 13:34,6.189994812,11.20001221,15.57738292,41.7721519
2022-02-22 13:29,6.229995728,11,16.91156929,31.01265823
2022-02-22 13:24,6.559997559,11.30000305,16.0619332,33.29113827
2022-02-22 13:19,6.109992981,10.95001221,17.01210228,43.41772055
2022-02-22 13:14,5.509994507,10.6000061,15.09812711,44.36708764
2022-02-22 13:09,5.549995422,11.15000916,14.14930044,45.88607595
2022-02-22 13:04,6.129997253,11.20001221,16.52280787,39.93670789
2022-02-22 12:59,5.709991455,10.95001221,16.16893157,40.18987342
2022-02-22 12:54,5.689994812,11.20001221,15.33332246,43.60759108
2022-02-22 12:49,6.409996033,11.8500061,16.97841867,41.83544207
2022-02-22 12:44,5.879997253,11.25,14.66646361,43.10126485
2022-02-22 12:39,5.749992371,10.8500061,14.36656716,37.34177215
2022-02-22 12:34,6.16999054,10.6000061,18.64046853,35.25316504
2022-02-22 12:29,5.709991455,10.65000916,15.9913624,38.60759494
2022-02-22 12:24,6.289993286,11.45001221,16.09585039,34.24050536
2022-02-22 12:19,5.629997253,10.75,15.10291552,38.86075804
2022-02-22 12:14,5.519996643,10.65000916,14.79430855,40.88607498
2022-02-22 12:09,5.63999176,10.55000305,15.16554703,41.64556672
2022-02-22 12:04,5.609992981,10.55000305,15.41163894,38.22784665
2022-02-22 11:59,5.609992981,10.3500061,16.01155654,35.18987245
2022-02-22 11:54,5.879997253,10.75,16.90736257,37.40506232
2022-02-22 11:49,6.599990845,11.55000305,17.21265735,39.05063339
2022-02-22 11:44,6.569992065,11.65000916,17.42989267,35.56962073
2022-02-22 11:39,5.929992676,11.05000305,16.22162584,40.18987342
2022-02-22 11:34,6.349990845,11,16.32147068,39.6202522
2022-02-22 11:29,6.27999115,11.05000305,16.6613715,36.20253213
2022-02-22 11:24,6.459991455,11.20001221,17.92485832,36.96202387
2022-02-22 11:19,5.709991455,10.75,14.77438113,38.1012663
2022-02-22 11:14,6.319992065,11.15000916,17.14615652,35.82278384
2022-02-22 11:09,5.729995728,10.80000305,16.38161196,42.59493381
2022-02-22 11:04,5.979995728,11.15000916,15.04914774,41.01265533
2022-02-22 10:59,6.479995728,11.25,15.61067934,34.74683399
2022-02-22 10:54,6.499992371,10.80000305,18.64900736,33.60759397
2022-02-22 10:49,5.709991455,10.45001221,15.75977712,36.32911247
2022-02-22 10:44,6.309997559,11,16.58939349,33.41772104
2022-02-22 10:39,6.02999115,11.05000305,16.63984493,41.32911103
2022-02-22 10:34,5.829994202,10.70001221,16.41724264,45.63291042
2022-02-22 10:29,6.38999176,11.45001221,15.84794599,34.05063243
2022-02-22 10:24,6.309997559,11.20001221,18.69280996,37.91139096
2022-02-22 10:19,5.899993896,11.20001221,15.35546547,38.417722
2022-02-22 10:14,5.63999176,10.90000916,15.38149308,42.84809934
2022-02-22 10:09,6.569992065,11.40000916,16.9485063,37.21518939
2022-02-22 10:04,6.459991455,10.95001221,16.74357463,34.36708813
2022-02-22 09:59,5.609992981,10.70001221,15.61387821,38.16455648
2022-02-22 09:54,6.38999176,11.55000305,16.18837923,34.17721519
2022-02-22 09:49,6.309997559,11.45001221,17.18000731,38.67088511
2022-02-22 09:44,5.91999054,11.3500061,15.11970597,45.6962006
2022-02-22 09:39,5.819992065,10.80000305,16.15048531,45.44303508
2022-02-22 09:34,6.189994812,11.1000061,16.28352006,39.74683496
2022-02-22 09:29,6.41999054,10.80000305,18.25389017,35.56962073
2022-02-22 09:24,6.269996643,10.75,15.98191779,32.27848101
2022-02-22 09:19,5.709991455,10.65000916,15.31499057,39.55696203
2022-02-22 09:14,5.969993591,10.80000305,15.46615411,38.29113924
2022-02-22 09:09,6.259994507,10.80000305,19.5556496,36.07594937
2022-02-22 09:04,5.379997253,10.95001221,16.15366105,38.35442941
2022-02-22 08:59,5.999992371,11.1000061,12.68188827,37.21518939
2022-02-22 08:54,6.409996033,10.45001221,19.84916081,34.68354382
2022-02-22 08:49,5.849990845,10.5,15.08966157,38.60759494
2022-02-22 08:44,6.02999115,10.95001221,14.60109783,42.15189777
2022-02-22 08:39,6.449996948,10.8500061,17.19458346,40.31645618
2022-02-22 08:34,6.399993896,10.55000305,17.94285371,37.65822785
2022-02-22 08:29,5.91999054,10.45001221,14.59370176,35.12658228
2022-02-22 08:24,6.079994202,10.80000305,14.5119262,36.77215093
2022-02-22 08:19,6.559997559,10.80000305,18.06860361,35.75949367
2022-02-22 08:14,6.289993286,10.5,17.34700945,35.75949367
2022-02-22 08:09,6.319992065,10.3500061,17.2334571,36.64556817
2022-02-22 08:04,6.009994507,10.30000305,15.41017565,34.17721519
2022-02-22 07:59,6.209991455,10.5,16.80098572,31.20253116
2022-02-22 07:54,5.829994202,10.15000916,15.57936796,32.72151947
2022-02-22 07:49,5.739990234,10.25,15.34639925,34.4303783
2022-02-22 07:44,6.129997253,10.55000305,15.22692632,34.87341675
2022-02-22 07:39,6.52999115,10.80000305,15.37055628,35.88607643
2022-02-22 07:34,6.349990845,10.45001221,15.89141262,33.67088656
2022-02-22 07:29,6.02999115,9.950012207,15.76875266,30.7594927
2022-02-22 07:24,5.88999176,10.30000305,14.88260549,28.22784713
2022-02-22 07:19,6.109992981,10.1000061,16.74825963,28.9240487
2022-02-22 07:14,6.409996033,10.1000061,18.88605619,28.29113731
2022-02-22 07:09,6.129997253,10.05000305,17.41266725,29.55696009
2022-02-22 07:04,6.319992065,10.1000061,17.04732845,31.64556962
2022-02-22 06:59,5.839996338,10,15.20330955,32.65822688
2022-02-22 06:54,5.709991455,9.850006104,15.27671488,31.96202532
2022-02-22 06:49,5.91999054,10.1000061,17.75695392,30.88607547
2022-02-22 06:44,6.369995117,10.15000916,17.29988143,30.12658131
2022-02-22 06:39,5.91999054,10.3500061,14.81540129,31.20253116
2022-02-22 06:34,6.619995117,10.65000916,16.93734956,29.11392405
2022-02-22 06:29,5.91999054,10.15000916,16.58788548,31.20253116
2022-02-22 06:24,6.399993896,10.25,17.85324014,33.35443086
2022-02-22 06:19,6.309997559,10.05000305,18.56977861,31.39240409
2022-02-22 06:14,5.809997559,9.900009155,16.57218519,30.31645425
2022-02-22 06:09,6.879997253,10.75,17.26763003,27.91139144
